case,level_1,id,org:resource,concept:name,time:timestamp,org:role,case_start,time_from_start,time_from_last,time_from_start_category,time_from_last_category,case_end,cumulativeTimeS,remainingTimeS,executionTimeS,cumulativeTimeCategory,executionTimeCategory,remainingTimeNor,executionTimeD,cumulativeTimeD,remainingTimeD
7465,39558,dd_declaration 122761_19,SYSTEM,Request Payment,2018-09-11 06:19:19+00:00,UNDEFINED,2018-09-03 12:16:25+00:00,669774,97422.0,6,5,2018-09-13 15:31:14+00:00,669774,205915,97422.0,6,5,0.005079051565711406,1.127569444,7.752013889,2.383275463
7465,39559,dd_declaration 122761_20,SYSTEM,Payment Handled,2018-09-13 15:31:14+00:00,UNDEFINED,2018-09-03 12:16:25+00:00,875689,205915.0,6,5,2018-09-13 15:31:14+00:00,875689,0,205915.0,6,5,0.0,2.383275463,10.135289352,0.0
7466,39560,st_step 122772_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 12:17:38+00:00,EMPLOYEE,2018-09-03 12:17:38+00:00,0,0.0,1,1,2018-09-13 15:31:14+00:00,0,875616,0.0,1,1,0.021597740891930936,0.0,0.0,10.134444444
7466,39561,st_step 122771_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 12:17:41+00:00,ADMINISTRATION,2018-09-03 12:17:38+00:00,3,3.0,1,1,2018-09-13 15:31:14+00:00,3,875613,3.0,1,1,0.021597666894627693,3.4722e-05,3.4722e-05,10.134409722
7466,39562,st_step 122769_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-09-04 11:57:06+00:00,BUDGET OWNER,2018-09-03 12:17:38+00:00,85168,85165.0,5,5,2018-09-13 15:31:14+00:00,85168,790448,85165.0,5,5,0.019497006784418083,0.985706019,0.985740741,9.148703704
7466,39563,st_step 122770_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-11 03:15:22+00:00,SUPERVISOR,2018-09-03 12:17:38+00:00,658664,573496.0,6,6,2018-09-13 15:31:14+00:00,658664,216952,573496.0,6,6,0.005351287644339757,6.637685185,7.623425926,2.511018519
7466,39564,dd_declaration 122767_19,SYSTEM,Request Payment,2018-09-11 07:01:29+00:00,UNDEFINED,2018-09-03 12:17:38+00:00,672231,13567.0,6,4,2018-09-13 15:31:14+00:00,672231,203385,13567.0,6,4,0.0050166471733104154,0.157025463,7.780451389,2.353993056
7466,39565,dd_declaration 122767_20,SYSTEM,Payment Handled,2018-09-13 15:31:14+00:00,UNDEFINED,2018-09-03 12:17:38+00:00,875616,203385.0,6,5,2018-09-13 15:31:14+00:00,875616,0,203385.0,6,5,0.0,2.353993056,10.134444444,0.0
7467,39566,st_step 128592_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 12:21:22+00:00,EMPLOYEE,2018-09-03 12:21:22+00:00,0,0.0,1,1,2018-09-13 15:31:14+00:00,0,875392,0.0,1,1,0.02159221575995551,0.0,0.0,10.131851852
7467,39567,st_step 128593_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 12:21:23+00:00,ADMINISTRATION,2018-09-03 12:21:22+00:00,1,1.0,1,1,2018-09-13 15:31:14+00:00,1,875391,1.0,1,1,0.021592191094187762,1.1574e-05,1.1574e-05,10.131840278
7467,39568,st_step 128594_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-09-04 11:57:38+00:00,BUDGET OWNER,2018-09-03 12:21:22+00:00,84976,84975.0,5,5,2018-09-13 15:31:14+00:00,84976,790416,84975.0,5,5,0.019496217479850163,0.983506944,0.983518519,9.148333333
7467,39569,st_step 128595_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-11 03:15:22+00:00,SUPERVISOR,2018-09-03 12:21:22+00:00,658440,573464.0,6,6,2018-09-13 15:31:14+00:00,658440,216952,573464.0,6,6,0.005351287644339757,6.637314815,7.620833333,2.511018519
7467,39570,dd_declaration 128590_19,SYSTEM,Request Payment,2018-09-11 06:57:35+00:00,UNDEFINED,2018-09-03 12:21:22+00:00,671773,13333.0,6,4,2018-09-13 15:31:14+00:00,671773,203619,13333.0,6,4,0.005022418962963314,0.15431713,7.775150463,2.356701389
7467,39571,dd_declaration 128590_20,SYSTEM,Payment Handled,2018-09-13 15:31:14+00:00,UNDEFINED,2018-09-03 12:21:22+00:00,875392,203619.0,6,5,2018-09-13 15:31:14+00:00,875392,0,203619.0,6,5,0.0,2.356701389,10.131851852,0.0
7468,39572,st_step 119236_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 12:44:25+00:00,EMPLOYEE,2018-09-03 12:44:25+00:00,0,0.0,1,1,2018-09-10 15:31:23+00:00,0,614818,0.0,1,1,0.015164957994937498,0.0,0.0,7.115949074
7468,39573,st_step 119238_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 12:45:50+00:00,ADMINISTRATION,2018-09-03 12:44:25+00:00,85,85.0,1,1,2018-09-10 15:31:23+00:00,85,614733,85.0,1,1,0.015162861404678967,0.000983796,0.000983796,7.114965278
7468,39574,st_step 119237_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-04 05:52:09+00:00,SUPERVISOR,2018-09-03 12:44:25+00:00,61664,61579.0,5,5,2018-09-10 15:31:23+00:00,61664,553154,61579.0,5,5,0.013643968092560167,0.712719907,0.713703704,6.40224537
7468,39575,dd_declaration 119234_19,SYSTEM,Request Payment,2018-09-06 07:11:44+00:00,UNDEFINED,2018-09-03 12:44:25+00:00,239239,177575.0,5,5,2018-09-10 15:31:23+00:00,239239,375579,177575.0,5,5,0.009263944384810839,2.055266204,2.768969907,4.346979167
7468,39576,dd_declaration 119234_20,SYSTEM,Payment Handled,2018-09-10 15:31:23+00:00,UNDEFINED,2018-09-03 12:44:25+00:00,614818,375579.0,6,6,2018-09-10 15:31:23+00:00,614818,0,375579.0,6,6,0.0,4.346979167,7.115949074,0.0
7469,39577,st_step 128598_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 13:10:55+00:00,EMPLOYEE,2018-09-03 13:10:55+00:00,0,0.0,1,1,2018-09-14 09:48:09+00:00,0,938234,0.0,1,1,0.023142261936739312,0.0,0.0,10.859189815
7469,39578,st_step 128600_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 13:13:35+00:00,ADMINISTRATION,2018-09-03 13:10:55+00:00,160,160.0,1,1,2018-09-14 09:48:09+00:00,160,938074,160.0,1,1,0.023138315413899723,0.001851852,0.001851852,10.857337963
7469,39579,st_step 128597_0,STAFF MEMBER,Declaration REJECTED by SUPERVISOR,2018-09-05 09:17:00+00:00,SUPERVISOR,2018-09-03 13:10:55+00:00,158765,158605.0,5,5,2018-09-14 09:48:09+00:00,158765,779469,158605.0,5,5,0.019226201320319082,1.835706019,1.83755787,9.021631944
7469,39580,st_step 128599_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-09-14 09:48:09+00:00,EMPLOYEE,2018-09-03 13:10:55+00:00,938234,779469.0,6,6,2018-09-14 09:48:09+00:00,938234,0,779469.0,6,6,0.0,9.021631944,10.859189815,0.0
7470,39581,st_step 128603_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 13:15:31+00:00,EMPLOYEE,2018-09-03 13:15:31+00:00,0,0.0,1,1,2018-09-14 09:47:47+00:00,0,937936,0.0,1,1,0.023134911537950578,0.0,0.0,10.855740741
7470,39582,st_step 128602_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 13:15:36+00:00,ADMINISTRATION,2018-09-03 13:15:31+00:00,5,5.0,1,1,2018-09-14 09:47:47+00:00,5,937931,5.0,1,1,0.02313478820911184,5.787e-05,5.787e-05,10.85568287
7470,39583,st_step 128604_0,STAFF MEMBER,Declaration REJECTED by SUPERVISOR,2018-09-05 09:17:23+00:00,SUPERVISOR,2018-09-03 13:15:31+00:00,158512,158507.0,5,5,2018-09-14 09:47:47+00:00,158512,779424,158507.0,5,5,0.019225091360770448,1.834571759,1.83462963,9.021111111
7470,39584,st_step 128605_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-09-14 09:47:47+00:00,EMPLOYEE,2018-09-03 13:15:31+00:00,937936,779424.0,6,6,2018-09-14 09:47:47+00:00,937936,0,779424.0,6,6,0.0,9.021111111,10.855740741,0.0
7471,39585,st_step 111487_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 13:50:13+00:00,EMPLOYEE,2018-09-03 13:50:13+00:00,0,0.0,1,1,2018-09-06 15:31:08+00:00,0,265255,0.0,1,1,0.006542718223843717,0.0,0.0,3.070081019
7471,39586,st_step 111485_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 13:52:51+00:00,ADMINISTRATION,2018-09-03 13:50:13+00:00,158,158.0,1,1,2018-09-06 15:31:08+00:00,158,265097,158.0,1,1,0.006538821032539623,0.001828704,0.001828704,3.068252315
7471,39587,st_step 111486_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-03 14:28:31+00:00,SUPERVISOR,2018-09-03 13:50:13+00:00,2298,2140.0,3,3,2018-09-06 15:31:08+00:00,2298,262957,2140.0,3,3,0.00648603628956013,0.024768519,0.026597222,3.043483796
7471,39588,dd_declaration 111483_19,SYSTEM,Request Payment,2018-09-04 07:49:52+00:00,UNDEFINED,2018-09-03 13:50:13+00:00,64779,62481.0,5,5,2018-09-06 15:31:08+00:00,64779,200476,62481.0,5,5,0.004944894454933151,0.723159722,0.749756944,2.320324074
7471,39589,dd_declaration 111483_20,SYSTEM,Payment Handled,2018-09-06 15:31:08+00:00,UNDEFINED,2018-09-03 13:50:13+00:00,265255,200476.0,6,5,2018-09-06 15:31:08+00:00,265255,0,200476.0,6,5,0.0,2.320324074,3.070081019,0.0
7472,39590,st_step 113672_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 16:16:34+00:00,EMPLOYEE,2018-09-03 16:16:34+00:00,0,0.0,1,1,2018-09-13 15:31:14+00:00,0,861280,0.0,1,1,0.021244132445503824,0.0,0.0,9.968518519
7472,39591,st_step 113671_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 16:16:55+00:00,ADMINISTRATION,2018-09-03 16:16:34+00:00,21,21.0,1,1,2018-09-13 15:31:14+00:00,21,861259,21.0,1,1,0.021243614464381128,0.000243056,0.000243056,9.968275463
7472,39592,st_step 113673_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-09-04 10:28:32+00:00,BUDGET OWNER,2018-09-03 16:16:34+00:00,65518,65497.0,5,5,2018-09-13 15:31:14+00:00,65518,795762,65497.0,5,5,0.01962808067422791,0.75806713,0.758310185,9.210208333
7472,39593,st_step 113674_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-11 03:15:22+00:00,SUPERVISOR,2018-09-03 16:16:34+00:00,644328,578810.0,6,6,2018-09-13 15:31:14+00:00,644328,216952,578810.0,6,6,0.005351287644339757,6.699189815,7.4575,2.511018519
7472,39594,dd_declaration 113669_19,SYSTEM,Request Payment,2018-09-11 08:01:42+00:00,UNDEFINED,2018-09-03 16:16:34+00:00,661508,17180.0,6,4,2018-09-13 15:31:14+00:00,661508,199772,17180.0,6,4,0.004927529754438963,0.198842593,7.656342593,2.312175926
7472,39595,dd_declaration 113669_20,SYSTEM,Payment Handled,2018-09-13 15:31:14+00:00,UNDEFINED,2018-09-03 16:16:34+00:00,861280,199772.0,6,5,2018-09-13 15:31:14+00:00,861280,0,199772.0,6,5,0.0,2.312175926,9.968518519,0.0
7473,39596,st_step 113678_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 16:31:17+00:00,EMPLOYEE,2018-09-03 16:31:17+00:00,0,0.0,1,1,2018-09-13 15:31:14+00:00,0,860397,0.0,1,1,0.021222352572582846,0.0,0.0,9.958298611
7473,39597,st_step 113677_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 16:31:27+00:00,ADMINISTRATION,2018-09-03 16:31:17+00:00,10,10.0,1,1,2018-09-13 15:31:14+00:00,10,860387,10.0,1,1,0.021222105914905372,0.000115741,0.000115741,9.95818287
7473,39598,st_step 113679_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-09-04 10:29:17+00:00,BUDGET OWNER,2018-09-03 16:31:17+00:00,64680,64670.0,5,5,2018-09-13 15:31:14+00:00,64680,795717,64670.0,5,5,0.019626970714679275,0.74849537,0.748611111,9.2096875
7473,39599,st_step 113680_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-11 03:15:22+00:00,SUPERVISOR,2018-09-03 16:31:17+00:00,643445,578765.0,6,6,2018-09-13 15:31:14+00:00,643445,216952,578765.0,6,6,0.005351287644339757,6.698668981,7.447280093,2.511018519
7473,39600,dd_declaration 113675_19,SYSTEM,Request Payment,2018-09-11 08:01:32+00:00,UNDEFINED,2018-09-03 16:31:17+00:00,660615,17170.0,6,4,2018-09-13 15:31:14+00:00,660615,199782,17170.0,6,4,0.0049277764121164365,0.198726852,7.646006944,2.312291667
7473,39601,dd_declaration 113675_20,SYSTEM,Payment Handled,2018-09-13 15:31:14+00:00,UNDEFINED,2018-09-03 16:31:17+00:00,860397,199782.0,6,5,2018-09-13 15:31:14+00:00,860397,0,199782.0,6,5,0.0,2.312291667,9.958298611,0.0
7474,39602,st_step 113684_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 16:41:24+00:00,EMPLOYEE,2018-09-03 16:41:24+00:00,0,0.0,1,1,2018-09-10 15:31:23+00:00,0,600599,0.0,1,1,0.014814235443336836,0.0,0.0,6.951377315
7474,39603,st_step 113685_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-05 07:20:00+00:00,ADMINISTRATION,2018-09-03 16:41:24+00:00,139116,139116.0,5,5,2018-09-10 15:31:23+00:00,139116,461483,139116.0,5,5,0.011382832497385798,1.610138889,1.610138889,5.341238426
7474,39604,st_step 113683_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-06 06:28:41+00:00,SUPERVISOR,2018-09-03 16:41:24+00:00,222437,83321.0,5,5,2018-09-10 15:31:23+00:00,222437,378162,83321.0,5,5,0.009327656062902444,0.964363426,2.574502315,4.376875
7474,39605,dd_declaration 113681_19,SYSTEM,Request Payment,2018-09-06 09:08:05+00:00,UNDEFINED,2018-09-03 16:41:24+00:00,232001,9564.0,5,3,2018-09-10 15:31:23+00:00,232001,368598,9564.0,5,3,0.009091752660166054,0.110694444,2.685196759,4.266180556
7474,39606,dd_declaration 113681_20,SYSTEM,Payment Handled,2018-09-10 15:31:23+00:00,UNDEFINED,2018-09-03 16:41:24+00:00,600599,368598.0,6,6,2018-09-10 15:31:23+00:00,600599,0,368598.0,6,6,0.0,4.266180556,6.951377315,0.0
7475,39607,st_step 113688_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 17:16:05+00:00,EMPLOYEE,2018-09-03 17:16:05+00:00,0,0.0,1,1,2018-09-13 15:31:14+00:00,0,857709,0.0,1,1,0.02115605098887776,0.0,0.0,9.9271875
7475,39608,st_step 113689_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 17:16:44+00:00,ADMINISTRATION,2018-09-03 17:16:05+00:00,39,39.0,1,1,2018-09-13 15:31:14+00:00,39,857670,39.0,1,1,0.021155089023935612,0.000451389,0.000451389,9.926736111
7475,39609,st_step 113691_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-09-04 10:30:06+00:00,BUDGET OWNER,2018-09-03 17:16:05+00:00,62041,62002.0,5,5,2018-09-13 15:31:14+00:00,62041,795668,62002.0,5,5,0.01962576209205965,0.717615741,0.71806713,9.20912037
7475,39610,st_step 113690_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-06 05:24:18+00:00,SUPERVISOR,2018-09-03 17:16:05+00:00,216493,154452.0,5,5,2018-09-13 15:31:14+00:00,216493,641216,154452.0,5,5,0.015816084931934073,1.787638889,2.505706019,7.421481481
7475,39611,dd_declaration 113686_19,SYSTEM,Request Payment,2018-09-10 10:18:42+00:00,UNDEFINED,2018-09-03 17:16:05+00:00,579757,363264.0,6,6,2018-09-13 15:31:14+00:00,579757,277952,363264.0,6,6,0.006855899476932796,4.204444444,6.710150463,3.217037037
7475,39612,dd_declaration 113686_20,SYSTEM,Payment Handled,2018-09-13 15:31:14+00:00,UNDEFINED,2018-09-03 17:16:05+00:00,857709,277952.0,6,6,2018-09-13 15:31:14+00:00,857709,0,277952.0,6,6,0.0,3.217037037,9.9271875,0.0
7476,39613,st_step 113696_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 17:31:25+00:00,EMPLOYEE,2018-09-03 17:31:25+00:00,0,0.0,1,1,2018-09-13 15:31:14+00:00,0,856789,0.0,1,1,0.02113335848255013,0.0,0.0,9.916539352
7476,39614,st_step 113695_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 17:34:20+00:00,ADMINISTRATION,2018-09-03 17:31:25+00:00,175,175.0,1,1,2018-09-13 15:31:14+00:00,175,856614,175.0,1,1,0.02112904197319433,0.002025463,0.002025463,9.914513889
7476,39615,st_step 113694_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-04 10:33:53+00:00,SUPERVISOR,2018-09-03 17:31:25+00:00,61348,61173.0,5,5,2018-09-13 15:31:14+00:00,61348,795441,61173.0,5,5,0.019620162962780983,0.708020833,0.710046296,9.206493056
7476,39616,dd_declaration 113692_19,SYSTEM,Request Payment,2018-09-10 10:20:19+00:00,UNDEFINED,2018-09-03 17:31:25+00:00,578934,517586.0,6,6,2018-09-13 15:31:14+00:00,578934,277855,517586.0,6,6,0.006853506897461296,5.990578704,6.700625,3.215914352
7476,39617,dd_declaration 113692_20,SYSTEM,Payment Handled,2018-09-13 15:31:14+00:00,UNDEFINED,2018-09-03 17:31:25+00:00,856789,277855.0,6,6,2018-09-13 15:31:14+00:00,856789,0,277855.0,6,6,0.0,3.215914352,9.916539352,0.0
7477,39618,st_step 113422_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 18:32:23+00:00,EMPLOYEE,2018-09-03 18:32:23+00:00,0,0.0,1,1,2018-09-10 15:31:23+00:00,0,593940,0.0,1,1,0.01464998609590672,0.0,0.0,6.874305556
7477,39619,st_step 113423_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 18:32:25+00:00,ADMINISTRATION,2018-09-03 18:32:23+00:00,2,2.0,1,1,2018-09-10 15:31:23+00:00,2,593938,2.0,1,1,0.014649936764371227,2.3148e-05,2.3148e-05,6.874282407
7477,39620,st_step 113424_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-09-04 06:10:16+00:00,BUDGET OWNER,2018-09-03 18:32:23+00:00,41873,41871.0,4,4,2018-09-10 15:31:23+00:00,41873,552067,41871.0,4,4,0.013617156403018716,0.484618056,0.484641204,6.389664352
7477,39621,st_step 113425_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-05 10:36:01+00:00,SUPERVISOR,2018-09-03 18:32:23+00:00,144218,102345.0,5,5,2018-09-10 15:31:23+00:00,144218,449722,102345.0,5,5,0.01109273840290831,1.184548611,1.669189815,5.205115741
7477,39622,dd_declaration 113420_19,SYSTEM,Request Payment,2018-09-06 07:59:07+00:00,UNDEFINED,2018-09-03 18:32:23+00:00,221204,76986.0,5,5,2018-09-10 15:31:23+00:00,221204,372736,76986.0,5,5,0.009193819607104905,0.891041667,2.560231481,4.314074074
7477,39623,dd_declaration 113420_20,SYSTEM,Payment Handled,2018-09-10 15:31:23+00:00,UNDEFINED,2018-09-03 18:32:23+00:00,593940,372736.0,6,6,2018-09-10 15:31:23+00:00,593940,0,372736.0,6,6,0.0,4.314074074,6.874305556,0.0
7478,39624,st_step 113430_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 18:52:32+00:00,EMPLOYEE,2018-09-03 18:52:32+00:00,0,0.0,1,1,2018-10-08 15:31:14+00:00,0,3011922,0.0,1,1,0.07429136852536546,0.0,0.0,34.860208333
7478,39625,st_step 113428_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-28 12:54:23+00:00,ADMINISTRATION,2018-09-03 18:52:32+00:00,2138511,2138511.0,7,7,2018-10-08 15:31:14+00:00,2138511,873411,2138511.0,7,7,0.021543352874047857,24.751284722,24.751284722,10.108923611
7478,39626,st_step 113431_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-02 12:54:25+00:00,BUDGET OWNER,2018-09-03 18:52:32+00:00,2484113,345602.0,7,6,2018-10-08 15:31:14+00:00,2484113,527809,345602.0,7,6,0.013018814209001634,4.000023148,28.75130787,6.108900463
7478,39627,st_step 113429_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-04 08:38:43+00:00,SUPERVISOR,2018-09-03 18:52:32+00:00,2641571,157458.0,7,5,2018-10-08 15:31:14+00:00,2641571,370351,157458.0,7,5,0.009134991751027293,1.822430556,30.573738426,4.286469907
7478,39628,dd_declaration 113426_19,SYSTEM,Request Payment,2018-10-04 12:14:46+00:00,UNDEFINED,2018-09-03 18:52:32+00:00,2654534,12963.0,7,4,2018-10-08 15:31:14+00:00,2654534,357388,12963.0,7,4,0.008815249403717397,0.150034722,30.723773148,4.136435185
7478,39629,dd_declaration 113426_20,SYSTEM,Payment Handled,2018-10-08 15:31:14+00:00,UNDEFINED,2018-09-03 18:52:32+00:00,3011922,357388.0,7,6,2018-10-08 15:31:14+00:00,3011922,0,357388.0,7,6,0.0,4.136435185,34.860208333,0.0
7479,39630,st_step 119246_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 20:00:03+00:00,EMPLOYEE,2018-09-03 20:00:03+00:00,0,0.0,1,1,2018-09-17 15:31:13+00:00,0,1193470,0.0,1,1,0.029437853833521557,0.0,0.0,13.813310185
7479,39631,st_step 119247_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-09-04 11:30:54+00:00,ADMINISTRATION,2018-09-03 20:00:03+00:00,55851,55851.0,5,5,2018-09-17 15:31:13+00:00,55851,1137619,55851.0,5,5,0.02806024603906002,0.646423611,0.646423611,13.166886574
7479,39632,st_step 119245_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-09-05 05:54:47+00:00,EMPLOYEE,2018-09-03 20:00:03+00:00,122084,66233.0,5,5,2018-09-17 15:31:13+00:00,122084,1071386,66233.0,5,5,0.026426558243844694,0.766585648,1.413009259,12.400300926
7479,39633,st_step 119244_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-05 06:26:47+00:00,EMPLOYEE,2018-09-03 20:00:03+00:00,124004,1920.0,5,2,2018-09-17 15:31:13+00:00,124004,1069466,1920.0,5,2,0.026379199969769635,0.022222222,1.435231481,12.378078704
7479,39634,st_step 119243_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-05 06:30:22+00:00,ADMINISTRATION,2018-09-03 20:00:03+00:00,124219,215.0,5,1,2018-09-17 15:31:13+00:00,124219,1069251,215.0,5,1,0.02637389682970394,0.002488426,1.437719907,12.375590278
7479,39635,st_step 119241_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-09-05 06:34:41+00:00,BUDGET OWNER,2018-09-03 20:00:03+00:00,124478,259.0,5,1,2018-09-17 15:31:13+00:00,124478,1068992,259.0,5,1,0.026367508395857355,0.002997685,1.440717593,12.372592593
7479,39636,st_step 119242_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-06 18:26:33+00:00,SUPERVISOR,2018-09-03 20:00:03+00:00,253590,129112.0,6,5,2018-09-17 15:31:13+00:00,253590,939880,129112.0,6,5,0.023182861790451575,1.494351852,2.935069444,10.878240741
7479,39637,dd_declaration 119239_19,SYSTEM,Request Payment,2018-09-14 07:56:07+00:00,UNDEFINED,2018-09-03 20:00:03+00:00,906964,653374.0,6,6,2018-09-17 15:31:13+00:00,906964,286506,653374.0,6,6,0.0070668904542442856,7.562199074,10.497268519,3.316041667
7479,39638,dd_declaration 119239_20,SYSTEM,Payment Handled,2018-09-17 15:31:13+00:00,UNDEFINED,2018-09-03 20:00:03+00:00,1193470,286506.0,6,6,2018-09-17 15:31:13+00:00,1193470,0,286506.0,6,6,0.0,3.316041667,13.813310185,0.0
7480,39639,st_step 119251_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 20:24:35+00:00,EMPLOYEE,2018-09-03 20:24:35+00:00,0,0.0,1,1,2018-09-13 15:31:14+00:00,0,846399,0.0,1,1,0.020877081155654363,0.0,0.0,9.796284722
7480,39640,st_step 119250_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 20:24:39+00:00,ADMINISTRATION,2018-09-03 20:24:35+00:00,4,4.0,1,1,2018-09-13 15:31:14+00:00,4,846395,4.0,1,1,0.020876982492583372,4.6296e-05,4.6296e-05,9.796238426
7480,39641,st_step 119252_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-04 10:34:40+00:00,SUPERVISOR,2018-09-03 20:24:35+00:00,51005,51001.0,5,5,2018-09-13 15:31:14+00:00,51005,795394,51001.0,5,5,0.019619003671696854,0.590289352,0.590335648,9.205949074
7480,39642,dd_declaration 119248_19,SYSTEM,Request Payment,2018-09-10 10:18:22+00:00,UNDEFINED,2018-09-03 20:24:35+00:00,568427,517422.0,6,6,2018-09-13 15:31:14+00:00,568427,277972,517422.0,6,6,0.006856392792287744,5.988680556,6.579016204,3.217268519
7480,39643,dd_declaration 119248_20,SYSTEM,Payment Handled,2018-09-13 15:31:14+00:00,UNDEFINED,2018-09-03 20:24:35+00:00,846399,277972.0,6,6,2018-09-13 15:31:14+00:00,846399,0,277972.0,6,6,0.0,3.217268519,9.796284722,0.0
7481,39644,st_step 113434_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-04 06:33:05+00:00,EMPLOYEE,2018-09-04 06:33:05+00:00,0,0.0,1,1,2018-09-10 15:31:23+00:00,0,550698,0.0,1,1,0.013583388966972488,0.0,0.0,6.373819444
7481,39645,st_step 113436_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-04 06:54:57+00:00,ADMINISTRATION,2018-09-04 06:33:05+00:00,1312,1312.0,2,2,2018-09-10 15:31:23+00:00,1312,549386,1312.0,2,2,0.013551027479687864,0.015185185,0.015185185,6.358634259
7481,39646,st_step 113435_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-04 10:37:00+00:00,SUPERVISOR,2018-09-04 06:33:05+00:00,14635,13323.0,4,4,2018-09-10 15:31:23+00:00,14635,536063,13323.0,4,4,0.013222405455988896,0.154201389,0.169386574,6.20443287
7481,39647,dd_declaration 113432_19,SYSTEM,Request Payment,2018-09-06 08:25:07+00:00,UNDEFINED,2018-09-04 06:33:05+00:00,179522,164887.0,5,5,2018-09-10 15:31:23+00:00,179522,371176,164887.0,5,5,0.00915534100941892,1.908414352,2.077800926,4.296018519
